Customer_ID,Cluster_ID,Assigned_Medoid_Index,Assigned_Medoid_ID,Distance_km
"C035924",4,9961,"C022249",7.028859
"C035925",1,5732,"C012734",15.452543
"C035926",2,868,"C001904",6.001414
"C035928",4,9961,"C022249",2.898664
"C035930",5,21482,"C047883",3.380604
"C035932",1,5732,"C012734",8.047914
"C035933",4,9961,"C022249",2.505013
"C035934",5,21482,"C047883",2.723113
"C035935",1,5732,"C012734",3.525378
"C035936",5,21482,"C047883",0.782418
"C035937",5,21482,"C047883",2.176981
"C035938",4,9961,"C022249",3.380043
"C035941",5,21482,"C047883",6.675583
"C035945",0,5705,"C012675",3.532894
"C035948",1,5732,"C012734",12.096110
"C035950",3,16827,"C037407",3.280961
"C035951",2,868,"C001904",5.447266
"C035953",3,16827,"C037407",1.860161
"C035954",1,5732,"C012734",5.043559
"C035959",3,16827,"C037407",3.596500
"C035970",2,868,"C001904",6.488876
"C035971",4,9961,"C022249",4.350293
"C035972",2,868,"C001904",1.369360
"C035973",4,9961,"C022249",2.810038
"C035974",2,868,"C001904",11.094668
"C035975",4,9961,"C022249",3.072561
"C035977",4,9961,"C022249",1.825021
"C035978",5,21482,"C047883",2.601868
"C035980",1,5732,"C012734",10.548162
"C035981",0,5705,"C012675",7.794139
"C035983",5,21482,"C047883",2.529432
"C035984",5,21482,"C047883",2.609815
"C035985",0,5705,"C012675",8.185974
"C035989",0,5705,"C012675",3.868894
"C035990",1,5732,"C012734",3.498695
"C035995",4,9961,"C022249",6.584022
"C035997",1,5732,"C012734",6.554066
"C035998",1,5732,"C012734",3.436506
"C036000",5,21482,"C047883",11.526964
"C036001",4,9961,"C022249",5.106608
"C036005",5,21482,"C047883",3.576152
"C036010",0,5705,"C012675",4.616864
"C036012",3,16827,"C037407",5.186470
"C036014",3,16827,"C037407",8.393741
"C036015",2,868,"C001904",5.872566
"C036016",2,868,"C001904",8.910358
"C036017",4,9961,"C022249",5.285767
"C036019",1,5732,"C012734",3.470164
"C036023",2,868,"C001904",3.463005
"C036028",3,16827,"C037407",5.071946
"C036029",2,868,"C001904",7.458074
"C036030",0,5705,"C012675",2.617984
"C036032",2,868,"C001904",3.405087
"C036033",4,9961,"C022249",5.488208
"C036035",2,868,"C001904",7.472431
"C036037",2,868,"C001904",3.952551
"C036045",0,5705,"C012675",2.096661
"C036046",4,9961,"C022249",7.672054
"C036047",5,21482,"C047883",3.354211
"C036048",5,21482,"C047883",7.711448
"C036051",5,21482,"C047883",7.201514
"C036054",4,9961,"C022249",2.146486
"C036055",1,5732,"C012734",4.072937
"C036056",0,5705,"C012675",4.210655
"C036058",1,5732,"C012734",7.487077
"C036059",5,21482,"C047883",2.112485
"C036062",1,5732,"C012734",1.654348
"C036065",1,5732,"C012734",6.161435
"C036066",4,9961,"C022249",3.326933
"C036067",5,21482,"C047883",2.241330
"C036069",1,5732,"C012734",9.524809
"C036070",5,21482,"C047883",13.135182
"C036072",5,21482,"C047883",7.944128
"C036073",5,21482,"C047883",12.825314
"C036074",1,5732,"C012734",8.845208
"C036079",4,9961,"C022249",4.021839
"C036082",2,868,"C001904",7.548388
"C036083",2,868,"C001904",5.901186
"C036086",2,868,"C001904",9.623925
"C036088",5,21482,"C047883",4.091770
"C036094",5,21482,"C047883",11.391484
"C036096",1,5732,"C012734",12.967800
"C036097",5,21482,"C047883",3.692089
"C036098",5,21482,"C047883",0.669867
"C036099",0,5705,"C012675",4.123203
"C036100",5,21482,"C047883",6.084562
"C036103",5,21482,"C047883",10.219868
"C036105",3,16827,"C037407",6.225884
"C036107",0,5705,"C012675",3.157539
"C036108",4,9961,"C022249",2.145305
"C036110",5,21482,"C047883",6.068287
"C036115",5,21482,"C047883",3.541236
"C036119",4,9961,"C022249",2.383320
"C036124",2,868,"C001904",2.185582
"C036128",4,9961,"C022249",3.190300
"C036129",3,16827,"C037407",9.287663
"C036130",1,5732,"C012734",5.841419
"C036131",0,5705,"C012675",2.558338
"C036132",5,21482,"C047883",6.099352
"C036135",1,5732,"C012734",3.130212
"C036139",0,5705,"C012675",1.371803
"C036142",5,21482,"C047883",3.740639
"C036143",1,5732,"C012734",13.438163
"C036147",0,5705,"C012675",7.503710
"C036148",0,5705,"C012675",0.989927
"C036150",1,5732,"C012734",13.322926
"C036154",4,9961,"C022249",1.052633
"C036162",4,9961,"C022249",3.909134
"C036163",0,5705,"C012675",4.704327
"C036165",5,21482,"C047883",9.931510
"C036166",4,9961,"C022249",3.174238
"C036168",4,9961,"C022249",5.463521
"C036170",1,5732,"C012734",7.061361
"C036171",0,5705,"C012675",0.878930
"C036173",2,868,"C001904",9.353777
"C036175",5,21482,"C047883",6.000015
"C036181",5,21482,"C047883",3.967758
"C036182",4,9961,"C022249",3.230012
"C036183",3,16827,"C037407",1.730838
"C036184",3,16827,"C037407",7.770144
"C036191",1,5732,"C012734",3.785935
"C036193",1,5732,"C012734",5.694812
"C036199",0,5705,"C012675",8.435319
"C036200",2,868,"C001904",8.542548
"C036205",1,5732,"C012734",3.803273
"C036206",0,5705,"C012675",2.661259
"C036208",2,868,"C001904",2.008325
"C036209",1,5732,"C012734",14.404493
"C036210",3,16827,"C037407",1.697832
"C036212",4,9961,"C022249",7.118398
"C036213",4,9961,"C022249",5.121582
"C036214",5,21482,"C047883",5.402980
"C036216",1,5732,"C012734",4.310900
"C036218",1,5732,"C012734",3.449425
"C036223",1,5732,"C012734",10.527010
"C036224",1,5732,"C012734",1.639177
"C036229",0,5705,"C012675",6.101143
"C036231",1,5732,"C012734",2.008394
"C036233",0,5705,"C012675",2.309967
"C036234",0,5705,"C012675",6.255634
"C036235",1,5732,"C012734",1.175729
"C036236",4,9961,"C022249",2.408171
"C036237",2,868,"C001904",4.100598
"C036238",1,5732,"C012734",9.988306
"C036244",5,21482,"C047883",0.628761
"C036245",4,9961,"C022249",4.669484
"C036249",1,5732,"C012734",3.734367
"C036250",0,5705,"C012675",6.164186
"C036251",1,5732,"C012734",4.039621
"C036256",5,21482,"C047883",5.680847
"C036257",5,21482,"C047883",12.032204
"C036260",3,16827,"C037407",4.708658
"C036261",1,5732,"C012734",7.941821
"C036264",4,9961,"C022249",2.677117
"C036267",5,21482,"C047883",7.448345
"C036269",1,5732,"C012734",11.664083
"C036270",5,21482,"C047883",3.105116
"C036271",3,16827,"C037407",6.167024
"C036276",5,21482,"C047883",5.594804
"C036279",1,5732,"C012734",7.577077
"C036280",0,5705,"C012675",1.273774
"C036281",0,5705,"C012675",8.776623
"C036282",3,16827,"C037407",5.004169
"C036283",1,5732,"C012734",7.311683
"C036284",5,21482,"C047883",4.715558
"C036286",0,5705,"C012675",4.245792
"C036287",0,5705,"C012675",3.902070
"C036291",0,5705,"C012675",2.054839
"C036293",0,5705,"C012675",2.908850
"C036294",5,21482,"C047883",4.225707
"C036296",1,5732,"C012734",7.649108
"C036297",4,9961,"C022249",5.803883
"C036298",4,9961,"C022249",4.154506
"C036299",4,9961,"C022249",6.210009
"C036300",1,5732,"C012734",16.758369
"C036303",3,16827,"C037407",7.464074
"C036304",1,5732,"C012734",9.763740
"C036306",0,5705,"C012675",2.635402
"C036307",2,868,"C001904",9.706267
"C036308",2,868,"C001904",1.422079
"C036311",4,9961,"C022249",5.202937
"C036312",1,5732,"C012734",8.641659
"C036319",0,5705,"C012675",4.368175
"C036321",5,21482,"C047883",8.875909
"C036323",0,5705,"C012675",4.654741
"C036324",1,5732,"C012734",4.805360
"C036326",5,21482,"C047883",9.896328
"C036327",3,16827,"C037407",9.560830
"C036328",4,9961,"C022249",4.061499
"C036331",5,21482,"C047883",11.484597
"C036339",5,21482,"C047883",12.553513
"C036344",1,5732,"C012734",8.861472
"C036345",1,5732,"C012734",3.478198
"C036352",0,5705,"C012675",3.015361
"C036354",0,5705,"C012675",3.206926
"C036355",5,21482,"C047883",1.743700
"C036358",2,868,"C001904",1.822627
"C036360",2,868,"C001904",8.156882
"C036362",1,5732,"C012734",0.648323
"C036363",0,5705,"C012675",9.121177
"C036366",4,9961,"C022249",3.467561
"C036367",5,21482,"C047883",3.218017
"C036368",3,16827,"C037407",2.339320
"C036372",4,9961,"C022249",4.777721
"C036373",3,16827,"C037407",6.227998
"C036375",5,21482,"C047883",11.822877
"C036377",1,5732,"C012734",8.681422
"C036378",5,21482,"C047883",13.637367
"C036379",1,5732,"C012734",1.976526
"C036380",5,21482,"C047883",8.631968
"C036381",5,21482,"C047883",14.056341
"C036382",1,5732,"C012734",8.345965
"C036387",5,21482,"C047883",3.709682
"C036388",2,868,"C001904",3.406615
"C036391",0,5705,"C012675",4.618047
"C036392",1,5732,"C012734",0.618519
"C036393",0,5705,"C012675",5.690704
"C036397",1,5732,"C012734",9.009824
"C036399",0,5705,"C012675",1.660588
"C036400",5,21482,"C047883",6.412361
"C036403",5,21482,"C047883",3.016442
"C036407",5,21482,"C047883",8.609944
"C036408",0,5705,"C012675",6.004920
"C036409",1,5732,"C012734",2.045313
"C036413",4,9961,"C022249",2.175966
"C036416",1,5732,"C012734",9.876699
"C036417",0,5705,"C012675",4.660445
"C036421",2,868,"C001904",3.126584
"C036424",0,5705,"C012675",8.407348
"C036425",1,5732,"C012734",2.325923
"C036426",5,21482,"C047883",10.513419
"C036428",2,868,"C001904",8.800239
"C036433",4,9961,"C022249",6.435274
"C036434",5,21482,"C047883",12.368470
"C036436",5,21482,"C047883",4.067661
"C036439",1,5732,"C012734",9.345538
"C036443",4,9961,"C022249",3.528458
"C036447",1,5732,"C012734",2.023548
"C036448",2,868,"C001904",7.916882
"C036450",0,5705,"C012675",5.560645
"C036455",4,9961,"C022249",3.146883
"C036460",5,21482,"C047883",8.557447
"C036469",2,868,"C001904",3.398045
"C036471",3,16827,"C037407",4.073430
"C036476",1,5732,"C012734",15.079586
"C036480",4,9961,"C022249",3.564492
"C036488",1,5732,"C012734",4.957525
"C036491",2,868,"C001904",2.674316
"C036495",0,5705,"C012675",5.104821
"C036496",5,21482,"C047883",10.354790
"C036497",2,868,"C001904",7.713765
"C036498",5,21482,"C047883",13.808774
"C036500",1,5732,"C012734",1.020379
"C036501",2,868,"C001904",4.760375
"C036502",4,9961,"C022249",4.272448
"C036503",4,9961,"C022249",6.931705
"C036512",2,868,"C001904",4.309236
"C036513",5,21482,"C047883",2.843556
"C036515",1,5732,"C012734",11.072952
"C036518",2,868,"C001904",10.926376
"C036520",2,868,"C001904",6.781934
"C036522",2,868,"C001904",0.781482
"C036524",1,5732,"C012734",8.710736
"C036528",2,868,"C001904",3.557609
"C036535",5,21482,"C047883",6.733607
"C036538",1,5732,"C012734",11.487138
"C036546",1,5732,"C012734",1.870832
"C036548",5,21482,"C047883",3.556659
"C036552",1,5732,"C012734",4.125688
"C036553",5,21482,"C047883",2.725622
"C036559",3,16827,"C037407",5.265194
"C036560",0,5705,"C012675",4.211501
"C036561",5,21482,"C047883",11.127359
"C036565",5,21482,"C047883",1.669693
"C036566",5,21482,"C047883",4.498612
"C036567",1,5732,"C012734",5.315166
"C036568",1,5732,"C012734",15.841267
"C036569",5,21482,"C047883",6.220042
"C036573",2,868,"C001904",7.750280
"C036574",5,21482,"C047883",11.881081
"C036579",5,21482,"C047883",2.574563
"C036583",2,868,"C001904",1.741841
"C036585",4,9961,"C022249",1.255124
"C036586",1,5732,"C012734",1.236030
"C036589",4,9961,"C022249",1.429342
"C036590",0,5705,"C012675",2.605329
"C036593",3,16827,"C037407",3.914067
"C036595",2,868,"C001904",6.324942
"C036596",5,21482,"C047883",6.847973
"C036600",0,5705,"C012675",5.511454
"C036601",1,5732,"C012734",10.321626
"C036605",0,5705,"C012675",2.570438
"C036608",2,868,"C001904",8.422309
"C036609",2,868,"C001904",6.033971
"C036610",0,5705,"C012675",6.613297
"C036611",0,5705,"C012675",0.566379
"C036612",3,16827,"C037407",2.438701
"C036613",1,5732,"C012734",10.213463
"C036614",1,5732,"C012734",4.342024
"C036616",5,21482,"C047883",5.180953
"C036617",0,5705,"C012675",1.252113
"C036620",1,5732,"C012734",4.558987
"C036621",1,5732,"C012734",14.574238
"C036624",5,21482,"C047883",2.645818
"C036625",4,9961,"C022249",2.841937
"C036632",1,5732,"C012734",4.807105
"C036633",4,9961,"C022249",3.087257
"C036636",1,5732,"C012734",1.158035
"C036637",5,21482,"C047883",2.942540
"C036640",3,16827,"C037407",1.614159
"C036642",5,21482,"C047883",5.961009
"C036643",1,5732,"C012734",5.913352
"C036644",0,5705,"C012675",2.261586
"C036646",2,868,"C001904",3.609690
"C036650",5,21482,"C047883",11.586032
"C036651",3,16827,"C037407",6.961851
"C036659",1,5732,"C012734",1.783728
"C036660",1,5732,"C012734",9.757560
"C036662",5,21482,"C047883",14.799675
"C036665",4,9961,"C022249",2.876646
"C036666",2,868,"C001904",6.655521
"C036669",1,5732,"C012734",0.319209
"C036670",1,5732,"C012734",16.555402
"C036679",4,9961,"C022249",2.456068
"C036680",1,5732,"C012734",6.726327
"C036683",1,5732,"C012734",6.769696
"C036684",5,21482,"C047883",8.789400
"C036685",1,5732,"C012734",2.456107
"C036690",3,16827,"C037407",8.350112
"C036691",1,5732,"C012734",12.149768
"C036692",2,868,"C001904",4.525296
"C036696",4,9961,"C022249",5.036636
"C036698",0,5705,"C012675",2.393965
"C036701",1,5732,"C012734",6.417399
"C036706",1,5732,"C012734",7.123788
"C036707",5,21482,"C047883",10.361025
"C036710",4,9961,"C022249",3.928800
"C036711",2,868,"C001904",3.033470
"C036712",2,868,"C001904",7.638127
"C036716",4,9961,"C022249",0.881009
"C036717",0,5705,"C012675",7.086864
"C036720",5,21482,"C047883",6.069209
"C036721",2,868,"C001904",7.336450
"C036722",2,868,"C001904",10.835824
"C036723",3,16827,"C037407",6.189170
"C036724",5,21482,"C047883",12.500212
"C036732",3,16827,"C037407",5.341065
"C036735",5,21482,"C047883",9.575235
"C036736",3,16827,"C037407",8.218988
"C036745",3,16827,"C037407",1.658389
"C036746",4,9961,"C022249",1.020230
"C036748",1,5732,"C012734",4.903316
"C036753",0,5705,"C012675",7.537604
"C036755",0,5705,"C012675",7.958997
"C036758",2,868,"C001904",9.002676
"C036759",5,21482,"C047883",7.708112
"C036760",5,21482,"C047883",9.964954
"C036766",3,16827,"C037407",1.743347
"C036771",5,21482,"C047883",10.348349
"C036773",1,5732,"C012734",14.547960
"C036774",2,868,"C001904",6.255856
"C036775",1,5732,"C012734",4.771534
"C036776",0,5705,"C012675",6.781457
"C036780",4,9961,"C022249",3.292863
"C036781",3,16827,"C037407",7.236832
"C036784",5,21482,"C047883",12.332900
"C036785",4,9961,"C022249",4.048101
"C036786",0,5705,"C012675",4.750352
"C036787",5,21482,"C047883",2.708262
"C036788",1,5732,"C012734",7.457480
"C036789",1,5732,"C012734",6.534849
"C036790",5,21482,"C047883",7.807653
"C036791",5,21482,"C047883",14.049603
"C036792",4,9961,"C022249",3.235285
"C036793",3,16827,"C037407",3.508529
"C036794",0,5705,"C012675",3.151525
"C036795",5,21482,"C047883",8.040140
"C036798",1,5732,"C012734",2.656252
"C036800",0,5705,"C012675",5.950240
"C036801",5,21482,"C047883",11.303240
"C036802",2,868,"C001904",11.505671
"C036808",5,21482,"C047883",5.302933
"C036809",4,9961,"C022249",3.757219
"C036810",5,21482,"C047883",8.145456
"C036813",3,16827,"C037407",6.468139
"C036814",4,9961,"C022249",4.533564
"C036816",5,21482,"C047883",11.649857
"C036817",2,868,"C001904",10.161677
"C036821",5,21482,"C047883",11.999595
"C036823",3,16827,"C037407",7.862135
"C036827",5,21482,"C047883",11.562220
"C036828",2,868,"C001904",1.778066
"C036830",0,5705,"C012675",2.113474
"C036834",5,21482,"C047883",8.224991
"C036835",3,16827,"C037407",5.049398
"C036836",4,9961,"C022249",1.531433
"C036837",5,21482,"C047883",12.915471
"C036841",4,9961,"C022249",4.373794
"C036844",5,21482,"C047883",0.364489
"C036849",4,9961,"C022249",3.775218
"C036850",5,21482,"C047883",10.913864
"C036852",3,16827,"C037407",7.717692
"C036853",2,868,"C001904",1.606033
"C036854",5,21482,"C047883",12.643360
"C036855",2,868,"C001904",11.130950
"C036857",0,5705,"C012675",4.539401
"C036860",2,868,"C001904",2.317341
"C036861",1,5732,"C012734",7.180532
"C036864",5,21482,"C047883",2.348876
"C036866",5,21482,"C047883",5.794118
"C036867",4,9961,"C022249",6.819936
"C036868",4,9961,"C022249",2.164229
"C036870",5,21482,"C047883",12.157102
"C036871",4,9961,"C022249",7.048925
"C036874",2,868,"C001904",10.241627
"C036875",1,5732,"C012734",11.997049
"C036876",4,9961,"C022249",1.600306
"C036877",3,16827,"C037407",2.814118
"C036881",5,21482,"C047883",12.459742
"C036883",4,9961,"C022249",1.353362
"C036884",2,868,"C001904",3.961062
"C036885",4,9961,"C022249",3.773547
"C036886",5,21482,"C047883",7.396736
"C036888",5,21482,"C047883",8.451810
"C036889",1,5732,"C012734",10.171107
"C036891",5,21482,"C047883",7.053720
"C036893",2,868,"C001904",6.114292
"C036896",5,21482,"C047883",8.962749
"C036900",4,9961,"C022249",3.037307
"C036904",2,868,"C001904",2.051510
"C036905",0,5705,"C012675",8.339015
"C036906",1,5732,"C012734",16.199351
"C036907",5,21482,"C047883",8.977087
"C036908",0,5705,"C012675",3.053419
"C036909",0,5705,"C012675",2.771897
"C036910",0,5705,"C012675",4.544929
"C036911",0,5705,"C012675",9.133742
"C036912",3,16827,"C037407",5.932446
"C036913",1,5732,"C012734",7.040513
"C036925",4,9961,"C022249",4.048705
"C036926",0,5705,"C012675",5.751169
"C036927",4,9961,"C022249",3.231818
"C036930",0,5705,"C012675",2.212160
"C036931",5,21482,"C047883",4.433273
"C036937",1,5732,"C012734",7.062701
"C036944",4,9961,"C022249",1.130928
"C036946",1,5732,"C012734",9.969530
"C036947",0,5705,"C012675",6.781882
"C036951",5,21482,"C047883",6.205570
"C036954",4,9961,"C022249",4.105977
"C036959",1,5732,"C012734",6.871848
"C036960",3,16827,"C037407",1.159645
"C036961",2,868,"C001904",3.308385
"C036964",2,868,"C001904",0.889748
"C036965",0,5705,"C012675",3.693468
"C036970",5,21482,"C047883",9.700691
"C036972",5,21482,"C047883",11.058202
"C036973",4,9961,"C022249",2.373056
"C036974",1,5732,"C012734",3.244281
"C036976",0,5705,"C012675",1.493389
"C036978",5,21482,"C047883",12.275052
"C036981",5,21482,"C047883",10.777492
"C036983",0,5705,"C012675",6.280423
"C036984",2,868,"C001904",3.577247
"C036985",5,21482,"C047883",3.019202
"C036986",1,5732,"C012734",2.633600
"C036987",5,21482,"C047883",10.239788
"C036988",3,16827,"C037407",4.201554
"C036990",5,21482,"C047883",6.382866
"C036991",0,5705,"C012675",2.088239
"C036992",0,5705,"C012675",5.195598
"C036994",5,21482,"C047883",3.690570
"C036998",1,5732,"C012734",5.917404
"C037002",1,5732,"C012734",3.634942
"C037003",2,868,"C001904",7.172925
"C037004",2,868,"C001904",6.950132
"C037005",0,5705,"C012675",4.607870
"C037008",5,21482,"C047883",2.639255
"C037009",4,9961,"C022249",6.266287
"C037015",4,9961,"C022249",3.306441
"C037017",5,21482,"C047883",12.115262
"C037018",0,5705,"C012675",7.665120
"C037019",0,5705,"C012675",7.682022
"C037020",5,21482,"C047883",2.574747
"C037021",1,5732,"C012734",11.828552
"C037027",1,5732,"C012734",7.222233
"C037030",2,868,"C001904",6.694905
"C037033",0,5705,"C012675",4.949190
"C037034",1,5732,"C012734",2.948269
"C037037",2,868,"C001904",5.831662
"C037039",2,868,"C001904",5.329979
"C037041",1,5732,"C012734",4.948239
"C037044",1,5732,"C012734",13.993813
"C037046",5,21482,"C047883",7.350611
"C037054",5,21482,"C047883",3.136715
"C037060",1,5732,"C012734",12.999625
"C037061",2,868,"C001904",1.577937
"C037062",3,16827,"C037407",2.580824
"C037063",2,868,"C001904",7.748964
"C037066",4,9961,"C022249",0.980205
"C037067",0,5705,"C012675",6.955082
"C037070",3,16827,"C037407",4.438786
"C037073",2,868,"C001904",6.809964
"C037074",2,868,"C001904",9.927075
"C037079",4,9961,"C022249",2.232179
"C037081",0,5705,"C012675",5.416145
"C037083",5,21482,"C047883",6.812695
"C037087",1,5732,"C012734",1.920974
"C037090",1,5732,"C012734",1.850832
"C037092",2,868,"C001904",8.477892
"C037094",2,868,"C001904",4.309846
"C037097",0,5705,"C012675",4.878863
"C037101",5,21482,"C047883",9.091100
"C037103",1,5732,"C012734",5.867091
"C037104",4,9961,"C022249",4.963737
"C037106",5,21482,"C047883",10.997541
"C037109",3,16827,"C037407",4.841925
"C037110",1,5732,"C012734",1.064536
"C037112",0,5705,"C012675",2.005383
"C037114",2,868,"C001904",7.395643
"C037116",4,9961,"C022249",1.471666
"C037126",0,5705,"C012675",3.068772
"C037127",0,5705,"C012675",6.164705
"C037129",5,21482,"C047883",3.155437
"C037131",4,9961,"C022249",2.949744
"C037135",1,5732,"C012734",11.167765
"C037136",2,868,"C001904",5.778851
"C037140",1,5732,"C012734",2.557646
"C037141",2,868,"C001904",9.082200
"C037144",0,5705,"C012675",5.336880
"C037146",5,21482,"C047883",9.867308
"C037151",3,16827,"C037407",0.828956
"C037152",5,21482,"C047883",1.796127
"C037156",0,5705,"C012675",9.306858
"C037157",2,868,"C001904",1.835711
"C037159",3,16827,"C037407",6.824503
"C037161",0,5705,"C012675",5.766017
