Origin_Node_ID,Destination_Node_ID,Distance_km,Travel_Time_min,Traffic_Level,Road_Restrictions,Velocity
D001_5,C038805,7.563,25.8,Medium,,17.588372093023256
D001_5,C039709,7.563,33.0,High,,13.75090909090909
D001_4,C039223,7.562,20.6,Low,,22.0252427184466
D001_3,C018245,7.562,33.0,High,,13.749090909090908
D001_3,C046545,7.562,20.6,Low,,22.0252427184466
D001_1,C028055,7.562,33.0,High,,13.749090909090908
D001_1,C043023,7.562,25.8,Medium,,17.58604651162791
D001_5,C015793,7.562,20.6,Low,,22.0252427184466
D001_5,C029049,7.562,25.8,Medium,,17.58604651162791
D001_5,C039759,7.562,25.8,Medium,No Heavy Trucks,17.58604651162791
D001_4,C028938,7.561,25.8,Medium,,17.58372093023256
D001_4,C047408,7.561,25.8,Medium,,17.58372093023256
D001_3,C037725,7.561,25.8,Medium,,17.58372093023256
D001_1,C022116,7.561,25.8,Medium,,17.58372093023256
D001_1,C030515,7.561,20.6,Low,,22.022330097087377
D001_1,C049795,7.561,33.0,High,,13.747272727272726
D001_2,C023837,7.561,33.0,High,,13.747272727272726
D001_2,C032343,7.561,33.0,High,,13.747272727272726
D001_5,C023745,7.561,20.6,Low,,22.022330097087377
D001_5,C030465,7.561,33.0,High,,13.747272727272726
D001_5,C049293,7.561,20.6,Low,,22.022330097087377
D001_4,C006159,7.56,33.0,High,,13.745454545454544
D001_4,C024677,7.56,25.8,Medium,,17.58139534883721
D001_3,C008771,7.56,33.0,High,,13.745454545454544
D001_3,C013955,7.56,25.8,Medium,,17.58139534883721
D001_3,C019191,7.56,33.0,High,,13.745454545454544
D001_3,C039353,7.56,25.8,Medium,,17.58139534883721
D001_2,C001762,7.56,33.0,High,No Heavy Trucks,13.745454545454544
D001_4,C012066,7.559,25.8,Medium,,17.57906976744186
D001_4,C019070,7.559,25.8,Medium,No Heavy Trucks,17.57906976744186
D001_1,C019649,7.559,25.8,Medium,,17.57906976744186
D001_2,C027106,7.559,25.8,Medium,,17.57906976744186
D001_5,C039887,7.559,20.6,Low,,22.01650485436893
D001_3,C002665,7.558,25.8,Medium,,17.57674418604651
D001_3,C041244,7.558,20.6,Low,No Heavy Trucks,22.013592233009707
D001_1,C024660,7.558,25.8,Medium,,17.57674418604651
D001_1,C043470,7.558,25.8,Medium,,17.57674418604651
D001_5,C042073,7.558,25.8,Medium,,17.57674418604651
D001_5,C046871,7.558,33.0,High,,13.74181818181818
D001_4,C000903,7.557,20.6,Low,,22.010679611650485
D001_4,C049869,7.557,25.8,Medium,,17.574418604651164
D001_1,C018557,7.557,25.8,Medium,,17.574418604651164
D001_1,C035678,7.557,25.8,Medium,,17.574418604651164
D001_2,C030190,7.557,25.8,Medium,,17.574418604651164
D001_5,C014683,7.557,25.8,Medium,,17.574418604651164
D001_5,C027867,7.557,33.0,High,,13.74
D001_5,C039229,7.557,25.8,Medium,,17.574418604651164
D001_5,C041541,7.557,33.0,High,,13.74
D001_3,C042791,7.556,25.8,Medium,,17.572093023255814
D001_1,C004567,7.556,25.8,Medium,,17.572093023255814
D001_1,C047463,7.556,20.6,Low,,22.00776699029126
D001_2,C026066,7.556,25.8,Medium,One-Way,17.572093023255814
D001_4,C037067,7.555,20.6,Low,,22.004854368932037
D001_3,C010455,7.555,25.8,Medium,,17.569767441860463
D001_3,C022900,7.555,33.0,High,,13.736363636363635
D001_1,C026193,7.555,33.0,High,No Heavy Trucks,13.736363636363635
D001_1,C028852,7.555,25.8,Medium,No Heavy Trucks,17.569767441860463
D001_2,C001565,7.555,25.8,Medium,,17.569767441860463
D001_2,C026463,7.555,20.6,Low,One-Way,22.004854368932037
D001_2,C035274,7.555,33.0,High,,13.736363636363635
D001_5,C005741,7.555,25.8,Medium,One-Way,17.569767441860463
D001_5,C038603,7.555,20.6,Low,,22.004854368932037
D001_5,C044172,7.555,25.8,Medium,,17.569767441860463
D001_5,C045434,7.555,33.0,High,,13.736363636363635
D001_4,C015177,7.554,20.6,Low,,22.001941747572815
D001_3,C011889,7.554,25.8,Medium,,17.567441860465117
D001_2,C004526,7.554,25.8,Medium,One-Way,17.567441860465117
D001_2,C014653,7.554,33.0,High,,13.734545454545454
D001_2,C029970,7.554,20.6,Low,,22.001941747572815
D001_5,C025980,7.554,25.8,Medium,,17.567441860465117
D001_4,C017573,7.553,20.6,Low,One-Way,21.99902912621359
D001_4,C024080,7.553,20.6,Low,,21.99902912621359
D001_4,C027932,7.553,33.0,High,No Heavy Trucks,13.73272727272727
D001_3,C023234,7.553,33.0,High,One-Way,13.73272727272727
D001_1,C002069,7.553,25.7,Medium,No Heavy Trucks,17.633463035019453
D001_1,C008178,7.553,25.7,Medium,,17.633463035019453
D001_1,C039670,7.553,33.0,High,,13.73272727272727
D001_1,C045678,7.553,20.6,Low,One-Way,21.99902912621359
D001_1,C046025,7.553,20.6,Low,,21.99902912621359
D001_2,C024978,7.553,25.7,Medium,,17.633463035019453
D001_5,C029964,7.553,20.6,Low,,21.99902912621359
D001_4,C017130,7.552,33.0,High,,13.730909090909089
D001_4,C019126,7.552,25.7,Medium,,17.63112840466926
D001_4,C034316,7.552,25.7,Medium,No Heavy Trucks,17.63112840466926
D001_4,C038872,7.552,20.6,Low,,21.996116504854363
D001_3,C009598,7.552,33.0,High,One-Way,13.730909090909089
D001_1,C011334,7.552,25.7,Medium,No Heavy Trucks,17.63112840466926
D001_2,C003587,7.552,33.0,High,,13.730909090909089
D001_2,C024623,7.552,33.0,High,One-Way,13.730909090909089
D001_2,C046257,7.552,20.6,Low,,21.996116504854363
D001_5,C020825,7.552,25.7,Medium,,17.63112840466926
D001_4,C005894,7.551,25.7,Medium,,17.628793774319067
D001_3,C035935,7.551,25.7,Medium,One-Way,17.628793774319067
D001_2,C011053,7.551,25.7,Medium,,17.628793774319067
D001_5,C001872,7.551,20.6,Low,No Heavy Trucks,21.993203883495145
D001_3,C029874,7.55,32.9,High,,13.768996960486321
D001_3,C047788,7.55,25.7,Medium,,17.62645914396887
D001_1,C002449,7.55,25.7,Medium,No Heavy Trucks,17.62645914396887
D001_1,C012301,7.55,25.7,Medium,,17.62645914396887
D001_2,C037103,7.55,32.9,High,,13.768996960486321
D001_4,C036567,7.549,20.6,Low,,21.987378640776697
D001_3,C009062,7.549,25.7,Medium,,17.62412451361868
D001_3,C012545,7.549,25.7,Medium,,17.62412451361868
D001_3,C019201,7.549,25.7,Medium,No Heavy Trucks,17.62412451361868
D001_1,C002241,7.549,20.6,Low,,21.987378640776697
D001_1,C042507,7.549,32.9,High,,13.767173252279635
D001_2,C002179,7.549,25.7,Medium,,17.62412451361868
D001_2,C010580,7.549,20.6,Low,,21.987378640776697
D001_4,C006129,7.548,32.9,High,One-Way,13.765349544072949
D001_4,C017667,7.548,25.7,Medium,,17.621789883268484
D001_4,C041931,7.548,25.7,Medium,,17.621789883268484
D001_3,C005977,7.548,32.9,High,,13.765349544072949
D001_3,C009896,7.548,25.7,Medium,,17.621789883268484
D001_3,C016118,7.548,25.7,Medium,,17.621789883268484
D001_3,C035034,7.548,25.7,Medium,,17.621789883268484
D001_3,C041089,7.548,25.7,Medium,One-Way,17.621789883268484
D001_3,C043001,7.548,25.7,Medium,One-Way,17.621789883268484
D001_5,C036720,7.548,25.7,Medium,,17.621789883268484
D001_5,C047870,7.548,20.6,Low,,21.98446601941747
D001_4,C012617,7.547,20.6,Low,,21.98155339805825
D001_3,C028983,7.547,20.6,Low,,21.98155339805825
D001_3,C045673,7.547,20.6,Low,,21.98155339805825
D001_3,C047820,7.547,25.7,Medium,,17.619455252918286
D001_1,C031286,7.547,32.9,High,,13.763525835866261
D001_5,C001147,7.547,32.9,High,,13.763525835866261
D001_5,C020903,7.547,20.6,Low,One-Way,21.98155339805825
D001_5,C027592,7.547,20.6,Low,,21.98155339805825
D001_4,C007935,7.546,32.9,High,,13.761702127659575
D001_4,C015663,7.546,20.6,Low,,21.978640776699027
D001_4,C023137,7.546,25.7,Medium,,17.617120622568095
D001_4,C030868,7.546,25.7,Medium,,17.617120622568095
D001_4,C046210,7.546,32.9,High,,13.761702127659575
D001_3,C036213,7.546,32.9,High,,13.761702127659575
D001_1,C007722,7.546,25.7,Medium,,17.617120622568095
D001_2,C046709,7.546,25.7,Medium,,17.617120622568095
D001_3,C031828,7.545,25.7,Medium,,17.614785992217897
D001_1,C002424,7.545,25.7,Medium,,17.614785992217897
D001_1,C006281,7.545,25.7,Medium,,17.614785992217897
D001_1,C009045,7.545,20.6,Low,,21.9757281553398
D001_5,C031523,7.545,25.7,Medium,,17.614785992217897
D001_4,C048495,7.544,32.9,High,,13.7580547112462
D001_1,C005341,7.544,25.7,Medium,,17.612451361867702
D001_1,C012079,7.544,32.9,High,,13.7580547112462
D001_1,C022960,7.544,25.7,Medium,,17.612451361867702
D001_1,C023700,7.544,25.7,Medium,,17.612451361867702
D001_1,C029906,7.544,32.9,High,No Heavy Trucks,13.7580547112462
D001_2,C026961,7.544,25.7,Medium,No Heavy Trucks,17.612451361867702
D001_5,C016997,7.544,25.7,Medium,,17.612451361867702
D001_5,C040412,7.544,20.6,Low,,21.97281553398058
D001_4,C029842,7.543,32.9,High,,13.756231003039513
D001_1,C028686,7.543,20.6,Low,,21.969902912621357
D001_2,C009537,7.543,20.6,Low,No Heavy Trucks,21.969902912621357
D001_5,C003562,7.543,32.9,High,,13.756231003039513
D001_5,C021265,7.543,20.6,Low,,21.969902912621357
D001_3,C000944,7.542,25.7,Medium,,17.607782101167313
D001_1,C000933,7.542,25.7,Medium,,17.607782101167313
D001_1,C043911,7.542,25.7,Medium,One-Way,17.607782101167313
D001_2,C023368,7.542,32.9,High,,13.754407294832827
D001_5,C015942,7.542,32.9,High,,13.754407294832827
D001_5,C036110,7.542,20.6,Low,,21.96699029126213
D001_4,C028055,7.541,20.6,Low,,21.96407766990291
D001_3,C019017,7.541,32.9,High,One-Way,13.752583586626141
D001_1,C013798,7.541,25.7,Medium,,17.605447470817122
D001_2,C020147,7.541,25.7,Medium,,17.605447470817122
D001_5,C018943,7.541,32.9,High,,13.752583586626141
D001_4,C001610,7.54,25.7,Medium,,17.603112840466927
D001_4,C028395,7.54,20.6,Low,,21.961165048543688
D001_3,C011713,7.54,20.6,Low,No Heavy Trucks,21.961165048543688
D001_1,C028121,7.54,32.9,High,,13.750759878419453
D001_1,C029987,7.54,32.9,High,,13.750759878419453
D001_1,C045203,7.54,32.9,High,No Heavy Trucks,13.750759878419453
D001_2,C026322,7.54,32.9,High,,13.750759878419453
D001_2,C042188,7.54,25.7,Medium,One-Way,17.603112840466927
D001_5,C011431,7.54,32.9,High,,13.750759878419453
D001_4,C012959,7.539,20.6,Low,No Heavy Trucks,21.958252427184462
D001_1,C008786,7.539,20.6,Low,One-Way,21.958252427184462
D001_5,C008277,7.539,25.7,Medium,,17.60077821011673
D001_5,C012840,7.539,32.9,High,One-Way,13.748936170212765
D001_4,C044946,7.538,25.7,Medium,,17.59844357976654
D001_1,C029851,7.538,25.7,Medium,,17.59844357976654
D001_2,C011315,7.538,25.7,Medium,No Heavy Trucks,17.59844357976654
D001_2,C046800,7.538,25.7,Medium,,17.59844357976654
D001_5,C035275,7.538,25.7,Medium,,17.59844357976654
D001_3,C012747,7.537,32.9,High,,13.745288753799391
D001_3,C016752,7.537,20.6,Low,,21.952427184466018
D001_3,C047539,7.537,32.9,High,One-Way,13.745288753799391
D001_1,C017156,7.537,32.9,High,,13.745288753799391
D001_1,C027348,7.537,32.9,High,No Heavy Trucks,13.745288753799391
D001_2,C004343,7.537,32.9,High,,13.745288753799391
D001_2,C014152,7.537,32.9,High,,13.745288753799391
D001_5,C044103,7.537,20.6,Low,,21.952427184466018
D001_5,C044134,7.537,32.9,High,,13.745288753799391
D001_4,C008321,7.536,25.7,Medium,,17.593774319066146
D001_3,C019951,7.536,25.7,Medium,,17.593774319066146
D001_3,C039510,7.536,20.6,Low,,21.949514563106792
D001_1,C022484,7.536,32.9,High,,13.743465045592703
D001_2,C045543,7.536,25.7,Medium,,17.593774319066146
D001_5,C000559,7.536,25.7,Medium,,17.593774319066146
D001_4,C025746,7.535,25.7,Medium,One-Way,17.591439688715955
D001_4,C039896,7.535,25.7,Medium,,17.591439688715955
D001_3,C007928,7.535,25.7,Medium,,17.591439688715955
D001_2,C043404,7.535,25.7,Medium,One-Way,17.591439688715955
D001_5,C001823,7.535,20.6,Low,,21.94660194174757
D001_5,C027930,7.535,32.9,High,,13.74164133738602
D001_5,C035233,7.535,25.7,Medium,One-Way,17.591439688715955
D001_4,C036776,7.534,25.7,Medium,,17.589105058365757
D001_4,C040299,7.534,25.7,Medium,,17.589105058365757
D001_4,C043135,7.534,32.9,High,One-Way,13.739817629179331
D001_1,C000451,7.534,25.7,Medium,,17.589105058365757
D001_1,C027557,7.534,25.7,Medium,,17.589105058365757
D001_1,C036218,7.534,25.7,Medium,,17.589105058365757
D001_1,C045023,7.534,20.5,Low,One-Way,22.050731707317073
D001_2,C002915,7.534,32.9,High,,13.739817629179331
D001_2,C010505,7.534,32.9,High,,13.739817629179331
D001_5,C030187,7.534,32.9,High,,13.739817629179331
D001_3,C008365,7.533,20.5,Low,,22.04780487804878
D001_3,C028009,7.533,32.9,High,,13.737993920972645
D001_3,C032004,7.533,25.7,Medium,,17.586770428015566
D001_1,C023343,7.533,25.7,Medium,No Heavy Trucks,17.586770428015566
D001_2,C011765,7.533,25.7,Medium,,17.586770428015566
D001_2,C022689,7.533,25.7,Medium,No Heavy Trucks,17.586770428015566
D001_2,C047715,7.533,25.7,Medium,,17.586770428015566
D001_1,C018034,7.532,20.5,Low,,22.044878048780486
D001_1,C049385,7.532,25.7,Medium,,17.584435797665368
D001_2,C030093,7.532,25.7,Medium,,17.584435797665368
D001_2,C034842,7.532,32.9,High,,13.736170212765957
D001_5,C000637,7.532,32.9,High,,13.736170212765957
D001_4,C018158,7.531,20.5,Low,,22.041951219512192
D001_4,C027700,7.531,25.7,Medium,No Heavy Trucks,17.582101167315173
D001_4,C048100,7.531,25.7,Medium,,17.582101167315173
D001_3,C032311,7.531,25.7,Medium,,17.582101167315173
D001_2,C030117,7.531,25.7,Medium,,17.582101167315173
D001_2,C039820,7.531,32.9,High,,13.73434650455927
D001_5,C048849,7.531,25.7,Medium,,17.582101167315173
D001_4,C002063,7.53,25.7,Medium,,17.579766536964982
D001_4,C006267,7.53,32.9,High,,13.732522796352583
D001_4,C018788,7.53,25.7,Medium,,17.579766536964982
D001_3,C000875,7.53,25.7,Medium,,17.579766536964982
D001_3,C038913,7.53,32.9,High,,13.732522796352583
D001_3,C039927,7.53,20.5,Low,,22.039024390243902
D001_3,C047723,7.53,25.7,Medium,,17.579766536964982
D001_2,C015430,7.53,25.7,Medium,One-Way,17.579766536964982
D001_2,C022484,7.53,25.7,Medium,,17.579766536964982
D001_2,C040170,7.53,25.7,Medium,,17.579766536964982
D001_2,C041344,7.53,25.7,Medium,No Heavy Trucks,17.579766536964982
D001_2,C042167,7.53,25.7,Medium,,17.579766536964982
D001_5,C001796,7.53,20.5,Low,,22.039024390243902
D001_4,C032490,7.529,32.9,High,,13.730699088145897
D001_3,C011452,7.529,25.7,Medium,,17.577431906614784
D001_3,C014257,7.529,32.9,High,,13.730699088145897
D001_3,C030959,7.529,32.9,High,,13.730699088145897
D001_1,C013049,7.529,25.7,Medium,,17.577431906614784
D001_1,C025662,7.529,25.7,Medium,,17.577431906614784
D001_1,C040782,7.529,25.7,Medium,,17.577431906614784
D001_2,C038536,7.529,32.9,High,,13.730699088145897
D001_5,C017681,7.529,25.7,Medium,One-Way,17.577431906614784
D001_5,C030718,7.529,32.9,High,,13.730699088145897
D001_5,C034537,7.529,25.7,Medium,,17.577431906614784
D001_4,C011891,7.528,32.9,High,One-Way,13.72887537993921
D001_4,C017690,7.528,25.7,Medium,,17.57509727626459
D001_4,C047471,7.528,32.8,High,No Heavy Trucks,13.770731707317074
D001_3,C015517,7.528,32.8,High,One-Way,13.770731707317074
D001_3,C032169,7.528,25.7,Medium,,17.57509727626459
D001_3,C037478,7.528,20.5,Low,,22.033170731707315
D001_1,C003148,7.528,25.7,Medium,,17.57509727626459
D001_1,C003691,7.528,25.7,Medium,,17.57509727626459
D001_1,C004613,7.528,32.8,High,,13.770731707317074
D001_1,C012075,7.528,20.5,Low,,22.033170731707315
D001_1,C040907,7.528,32.8,High,,13.770731707317074
D001_2,C001900,7.528,25.7,Medium,,17.57509727626459
D001_5,C021024,7.528,25.7,Medium,,17.57509727626459
D001_5,C023421,7.528,32.9,High,,13.72887537993921
D001_5,C023547,7.528,20.5,Low,,22.033170731707315
D001_5,C044398,7.528,25.7,Medium,,17.57509727626459
D001_4,C005946,7.527,25.7,Medium,No Heavy Trucks,17.5727626459144
D001_1,C002494,7.527,25.7,Medium,,17.5727626459144
D001_1,C039026,7.527,20.5,Low,One-Way,22.030243902439025
D001_2,C010383,7.527,25.7,Medium,,17.5727626459144
D001_2,C015593,7.527,20.5,Low,No Heavy Trucks,22.030243902439025
D001_2,C019170,7.527,32.8,High,,13.76890243902439
D001_5,C046625,7.527,32.8,High,,13.76890243902439
D001_4,C011415,7.526,32.8,High,No Heavy Trucks,13.767073170731708
D001_4,C025511,7.526,32.8,High,,13.767073170731708
D001_4,C048862,7.526,25.7,Medium,,17.5704280155642
D001_3,C009696,7.526,25.7,Medium,,17.5704280155642
D001_3,C016243,7.526,20.5,Low,,22.02731707317073
D001_1,C039837,7.526,25.7,Medium,,17.5704280155642
D001_4,C004796,7.525,25.7,Medium,One-Way,17.56809338521401
D001_4,C034133,7.525,20.5,Low,,22.024390243902438
D001_3,C045831,7.525,25.7,Medium,,17.56809338521401
D001_1,C035924,7.525,25.7,Medium,,17.56809338521401
D001_2,C031391,7.525,32.8,High,,13.765243902439027
D001_2,C038227,7.525,25.7,Medium,,17.56809338521401
D001_5,C008328,7.525,25.7,Medium,One-Way,17.56809338521401
D001_5,C013867,7.525,32.8,High,,13.765243902439027
D001_5,C042726,7.525,25.7,Medium,,17.56809338521401
D001_4,C035556,7.524,32.8,High,,13.763414634146342
D001_3,C019845,7.524,32.8,High,,13.763414634146342
D001_3,C024875,7.524,20.5,Low,,22.021463414634145
D001_3,C033636,7.524,25.7,Medium,,17.56575875486381
D001_3,C044223,7.524,32.8,High,,13.763414634146342
D001_3,C046444,7.524,32.8,High,,13.763414634146342
D001_1,C015516,7.524,25.7,Medium,,17.56575875486381
D001_1,C015799,7.524,25.7,Medium,,17.56575875486381
D001_2,C004795,7.524,20.5,Low,One-Way,22.021463414634145
D001_2,C007824,7.524,25.7,Medium,No Heavy Trucks,17.56575875486381
D001_2,C033651,7.524,25.6,Medium,,17.634375
D001_5,C006907,7.524,25.6,Medium,,17.634375
D001_5,C019962,7.524,20.5,Low,,22.021463414634145
D001_5,C022500,7.524,32.8,High,,13.763414634146342
D001_5,C024841,7.524,32.8,High,,13.763414634146342
D001_5,C024844,7.524,25.6,Medium,No Heavy Trucks,17.634375
D001_5,C044154,7.524,25.6,Medium,No Heavy Trucks,17.634375
D001_4,C021143,7.523,32.8,High,,13.761585365853659
D001_4,C023322,7.523,32.8,High,,13.761585365853659
D001_4,C033952,7.523,32.8,High,,13.761585365853659
D001_4,C036291,7.523,25.6,Medium,,17.632031249999997
D001_3,C006977,7.523,32.8,High,,13.761585365853659
D001_3,C010822,7.523,32.8,High,,13.761585365853659
D001_3,C040259,7.523,25.6,Medium,No Heavy Trucks,17.632031249999997
D001_1,C025861,7.523,20.5,Low,One-Way,22.01853658536585
D001_2,C005199,7.523,25.6,Medium,One-Way,17.632031249999997
D001_2,C032061,7.523,25.6,Medium,,17.632031249999997
D001_5,C004560,7.523,32.8,High,,13.761585365853659
D001_4,C036867,7.522,25.6,Medium,,17.6296875
D001_3,C028046,7.522,25.6,Medium,No Heavy Trucks,17.6296875
D001_2,C038657,7.522,25.6,Medium,,17.6296875
D001_5,C000093,7.522,25.6,Medium,,17.6296875
D001_5,C007626,7.522,25.6,Medium,,17.6296875
D001_5,C049047,7.522,25.6,Medium,,17.6296875
D001_4,C028332,7.521,20.5,Low,,22.012682926829267
D001_3,C015498,7.521,25.6,Medium,,17.627343749999998
D001_3,C037247,7.521,20.5,Low,,22.012682926829267
D001_1,C011873,7.521,25.6,Medium,,17.627343749999998
D001_2,C031640,7.521,25.6,Medium,,17.627343749999998
D001_5,C005984,7.521,25.6,Medium,,17.627343749999998
D001_5,C042720,7.521,20.5,Low,,22.012682926829267
D001_4,C043752,7.52,25.6,Medium,,17.624999999999996
D001_1,C008632,7.52,32.8,High,,13.75609756097561
D001_1,C019072,7.52,25.6,Medium,,17.624999999999996
D001_1,C019850,7.52,20.5,Low,One-Way,22.009756097560974
D001_2,C015818,7.52,25.6,Medium,,17.624999999999996
D001_5,C012004,7.52,25.6,Medium,,17.624999999999996
D001_4,C028121,7.519,25.6,Medium,One-Way,17.62265625
D001_4,C041132,7.519,32.8,High,,13.754268292682928
D001_4,C045035,7.519,25.6,Medium,One-Way,17.62265625
D001_3,C003751,7.519,25.6,Medium,No Heavy Trucks,17.62265625
D001_3,C011665,7.519,25.6,Medium,,17.62265625
D001_1,C032112,7.519,32.8,High,,13.754268292682928
D001_1,C032504,7.519,20.5,Low,,22.006829268292684
D001_2,C028998,7.519,32.8,High,,13.754268292682928
D001_2,C029840,7.519,25.6,Medium,,17.62265625
D001_4,C037972,7.518,20.5,Low,,22.00390243902439
D001_3,C010199,7.518,25.6,Medium,No Heavy Trucks,17.620312499999997
D001_1,C030209,7.518,25.6,Medium,,17.620312499999997
D001_1,C031077,7.518,25.6,Medium,One-Way,17.620312499999997
D001_1,C031256,7.518,25.6,Medium,,17.620312499999997
D001_2,C005858,7.518,32.8,High,One-Way,13.752439024390243
D001_2,C028967,7.518,32.8,High,One-Way,13.752439024390243
D001_2,C029416,7.518,25.6,Medium,,17.620312499999997
D001_2,C044388,7.518,25.6,Medium,,17.620312499999997
D001_5,C011154,7.518,32.8,High,,13.752439024390243
D001_4,C007931,7.517,25.6,Medium,,17.61796875
D001_4,C008126,7.517,25.6,Medium,,17.61796875
D001_4,C011578,7.517,25.6,Medium,,17.61796875
D001_3,C013157,7.517,32.8,High,,13.750609756097562
D001_3,C032864,7.517,32.8,High,,13.750609756097562
D001_5,C004740,7.517,25.6,Medium,,17.61796875
D001_5,C025202,7.517,25.6,Medium,,17.61796875
D001_5,C036100,7.517,25.6,Medium,No Heavy Trucks,17.61796875
D001_4,C048934,7.516,25.6,Medium,,17.615624999999998
D001_3,C028559,7.516,25.6,Medium,,17.615624999999998
D001_3,C033151,7.516,25.6,Medium,,17.615624999999998
D001_3,C046240,7.516,25.6,Medium,,17.615624999999998
D001_3,C046246,7.516,32.8,High,,13.74878048780488
D001_1,C012399,7.516,32.8,High,,13.74878048780488
D001_2,C047037,7.516,20.5,Low,No Heavy Trucks,21.998048780487803
D001_4,C004821,7.515,25.6,Medium,One-Way,17.613281249999996
D001_4,C005931,7.515,25.6,Medium,One-Way,17.613281249999996
D001_4,C019680,7.515,25.6,Medium,,17.613281249999996
D001_3,C002346,7.515,20.5,Low,,21.99512195121951
D001_3,C046540,7.515,25.6,Medium,One-Way,17.613281249999996
D001_1,C017342,7.515,25.6,Medium,No Heavy Trucks,17.613281249999996
D001_1,C048350,7.515,32.8,High,,13.746951219512196
D001_2,C036072,7.515,25.6,Medium,,17.613281249999996
D001_5,C012021,7.515,25.6,Medium,,17.613281249999996
D001_5,C037090,7.515,20.5,Low,,21.99512195121951
D001_5,C037664,7.515,25.6,Medium,,17.613281249999996
